Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
2a354ecf-a857-e124-212e-aac2c6d8cb54,1999-07-23,,999-47-3432,S99973292,X60865263X,Ms.,Jeniffer557,Beer512,,,,white,nonhispanic,F,Acushnet  Massachusetts  US,510 Walker Passage,Ipswich,Massachusetts,Essex County,,42.67758297263127,-70.8467966904553,25470.68,245.79999999999998
6078624f-a514-8af3-aab7-9fe76e099ed9,1986-12-22,,999-71-9985,S99922700,X22743229X,Mr.,Deangelo7,Schuster709,,,S,white,nonhispanic,M,Blandford  Massachusetts  US,588 Schamberger Brook,Bridgewater,Massachusetts,Plymouth County,02324,41.93413763553251,-71.02866760427943,697460.0,1973.12
c2d60736-8e21-25f6-7b84-e0dbf4717932,2019-05-30,,999-29-6879,,,,Jacques50,Moen819,,,,white,nonhispanic,M,Sandwich  Massachusetts  US,931 Hodkiewicz Walk Apt 7,Newton,Massachusetts,Middlesex County,02459,42.32557894031672,-71.23433160072146,41800.0,1033.28
27401eeb-2ac3-9435-a261-5c182edc941f,1969-12-05,,999-98-3781,S99982854,X21012591X,Mr.,Hilton264,Hoppe518,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,255 Nitzsche Estate,North Adams,Massachusetts,Berkshire County,,42.68330527354404,-73.08203179385877,1167010.0,2856.3999999999996
edc176b9-05f8-0998-3c55-830cecbc2c5a,2000-12-02,,999-19-1061,S99999300,,Ms.,Chanelle850,Emard19,,,,white,nonhispanic,F,Richmond  Massachusetts  US,700 Shanahan Drive,Boston,Massachusetts,Suffolk County,02130,42.23053248626298,-71.14348218946778,482910.0,2706.48
0d04cd1b-3c01-0a2d-1f67-d7dd491149ad,1967-11-23,2011-06-09,999-89-5192,S99990082,X13875077X,Mr.,Alton320,Prosacco716,,,M,white,nonhispanic,M,Stoughton  Massachusetts  US,343 Cronin Port,Harvard,Massachusetts,Worcester County,,42.53567161512125,-71.63300574076172,1155380.17,3038.08
0d168ec5-f8e6-87f1-c5ba-b9512a28a9b2,2006-08-09,,999-86-4754,,,,Windy313,Balistreri607,,,,white,nonhispanic,F,Barnstable  Massachusetts  US,772 Schuppe Boulevard,Harvard,Massachusetts,Worcester County,,42.53851797649799,-71.62000083248017,380600.0,2970.68
a29aff24-0c2a-54c8-4f8a-79f967b3cfcc,1958-04-14,,999-63-7486,S99925931,X3270233X,Mr.,Damon455,Fisher429,,,M,white,nonhispanic,M,Ludlow  Massachusetts  US,711 Fisher Run Unit 19,Chicopee,Massachusetts,Hampden County,01013,42.15614735091155,-72.51343556510284,1433360.0,4056.3199999999997
45a16518-7979-42e7-1c95-46d7ce76ba44,1976-09-17,,999-76-9161,S99993586,X35077350X,Mr.,Oliver401,Littel644,,,M,white,nonhispanic,M,Holliston  Massachusetts  US,425 Okuneva Vista Suite 75,Holden,Massachusetts,Worcester County,,42.307281865558615,-71.89511810245607,1012970.0,2608.9199999999996
95f4ea69-4580-0cc1-1e38-213880745f1e,1997-12-21,,999-28-1834,S99929045,X5715798X,Mr.,Irving123,Cole117,,,,white,nonhispanic,M,Medford  Massachusetts  US,411 Marvin Forge Suite 16,Barnstable,Massachusetts,Barnstable County,02648,41.582783779201264,-70.29184607257825,472260.0,2385.64
1b4e99d3-18fa-9315-56dc-04be1f76efb1,1967-11-23,,999-85-2138,S99976064,X73986768X,Mr.,Mohammed454,Harber290,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,322 Gottlieb Boulevard Apt 16,Harvard,Massachusetts,Worcester County,,42.47568952448006,-71.60323907517571,1341840.0,3384.72
54efd015-2428-60e9-7a5d-16bdf9b6405f,2009-05-16,,999-28-6090,,,,Estela596,Veum823,,,,white,nonhispanic,F,Billerica  Massachusetts  US,1081 Yundt Avenue,Mansfield,Massachusetts,Bristol County,,42.041959838007244,-71.20931015311153,308000.0,2583.2
40bf5d2d-f113-c522-f4e7-3f85e10319b4,1938-03-16,,999-49-4242,S99966798,X29911644X,Mrs.,Jong718,Kulas532,,Stamm704,M,black,nonhispanic,F,Malden  Massachusetts  US,1015 Keeling Alley,Newburyport,Massachusetts,Essex County,01951,42.812563406087875,-70.84528011454567,1774540.0,6209.5199999999995
74ec43e8-e4fb-2618-74f2-96630e425228,2002-02-03,,999-92-6948,S99970778,,Mr.,Hunter736,Huels583,,,,white,nonhispanic,M,Boston  Massachusetts  US,376 Little Mill Suite 64,Franklin,Massachusetts,Norfolk County,02038,42.054795200021644,-71.37741173051161,500060.0,2827.3199999999997
3b755213-39f3-eba5-7a59-b9358b27bdf0,1954-02-16,,999-74-1159,S99996240,X66028250X,Ms.,Somer38,Mann644,,,S,white,nonhispanic,F,Boston  Massachusetts  US,796 Blanda Throughway,Bellingham,Massachusetts,Norfolk County,,42.05959387744142,-71.47270611695406,1336480.0,3952.9599999999996
9ceaad49-d359-388a-4a64-fa364dfb56f2,1950-05-19,,999-49-2898,S99981621,X62689503X,Mr.,Odis959,Quitzon246,,,M,white,nonhispanic,M,Northampton  Massachusetts  US,149 Jast Passage Unit 10,Peabody,Massachusetts,Essex County,,42.56906197447509,-71.0044881511181,1503800.0,4599.599999999999
26cd647d-39ea-f5a8-4d16-d115ee32bd59,1977-06-12,,999-56-3755,S99947238,X10081881X,Mr.,Chuck784,Ryan260,,,S,white,nonhispanic,M,Medway  Massachusetts  US,662 Hodkiewicz Route Suite 7,Medway,Massachusetts,Norfolk County,,42.16237867794647,-71.43795774780011,995870.0,2479.7599999999998
61da5ce1-224b-cf3e-81c7-6bb3875004bd,1953-10-22,,999-55-4454,S99957667,X29573004X,Mrs.,Concepción765,Loya635,,Sosa986,M,white,hispanic,F,Havana  Havana  CU,352 Botsford Bypass,Danvers,Massachusetts,Essex County,01923,42.62352028170447,-70.96253430299609,1649120.0,4712.96
9652fd7a-44f3-9d55-a371-9ebe6d349a5a,1957-06-17,,999-47-6312,S99914424,X7881589X,Mr.,Juan88,Schumm995,,,S,white,nonhispanic,M,Kingston  Massachusetts  US,903 Kuhn Manor,Barnstable,Massachusetts,Barnstable County,02601,41.676203601728936,-70.25844266478197,1452430.0,4115.48
bb79c443-5df8-42a1-f01e-1433cfe5552c,1984-12-08,,999-97-7556,S99941758,X83507843X,Mrs.,Charline650,Schoen8,,Rath779,M,asian,hispanic,F,Worcester  Massachusetts  US,488 Stracke Stravenue Apt 84,Somerville,Massachusetts,Middlesex County,,42.34257993876926,-71.05935558947203,867820.0,2442.2799999999997
244bc776-0d86-5ee0-be69-2418050c9364,2011-10-09,,999-47-3824,,,,Darrin898,Stokes453,,,,white,nonhispanic,M,Worcester  Massachusetts  US,876 Cummerata Burg Suite 38,Harwich,Massachusetts,Barnstable County,,41.65918336126955,-70.11108560968593,27750.0,2324.88
5ddab98e-b9f3-e8be-64c1-dae5f66005f3,1972-06-02,,999-63-4358,S99918114,X29994429X,Mr.,Trenton748,Braun514,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,615 Larkin Byway,Wakefield,Massachusetts,Middlesex County,01940,42.472051022719775,-71.02768816054063,1168080.0,2957.24
8d9d93fd-33b2-40b4-7a72-29f7a410b68d,1996-12-16,,999-55-2955,S99941394,X21728947X,Ms.,Irena775,Jacobi462,,,,white,nonhispanic,F,Springfield  Massachusetts  US,726 Klein Arcade Suite 20,Westfield,Massachusetts,Hampden County,,42.1139664262164,-72.78480259249885,550360.0,2485.64
1f1ec763-b5ec-e2a6-6d2c-35202cbba6fe,1977-07-24,,999-11-9803,S99990617,X25200169X,Mrs.,Zelda766,Emard19,,McLaughlin530,M,white,nonhispanic,F,Hanson  Massachusetts  US,496 O'Connell Fork,Groton,Massachusetts,Middlesex County,,42.585560088742675,-71.58216155503472,1046015.0,2634.7599999999998
5cb42a40-678e-cb44-95de-3ae2fddfbcf8,1953-06-16,,999-25-6695,S99940070,X47399460X,Mr.,Dante562,Marvin195,,,M,white,nonhispanic,M,Webster  Massachusetts  US,431 Russel Park,Marshfield,Massachusetts,Plymouth County,02050,42.136579348158634,-70.70126417137848,1572230.0,4632.12
42ec9250-7377-3393-ca57-c5a957e55ff2,1950-02-14,,999-92-5835,S99922695,X34083840X,Mr.,Cole117,Bins636,,,M,white,nonhispanic,M,Chester  Massachusetts  US,572 Dooley Gateway Suite 14,Pembroke,Massachusetts,Plymouth County,,42.05750765348112,-70.7969166680362,1426675.0,4374.599999999999
03b75bc3-8e73-8734-0130-654944c40163,2006-10-17,,999-67-1202,,,,Victoria535,Fadel536,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,890 Jaskolski Quay,Lanesborough,Massachusetts,Berkshire County,,42.514080734253014,-73.22682805522624,290700.0,2970.68
5ee8f9ed-e645-175d-beda-5397f8c692b8,1977-09-27,,999-92-8977,S99946346,X43402845X,Mr.,Ozzie259,Schneider199,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,1073 Feest Walk Apt 8,Milton,Massachusetts,Norfolk County,02186,42.20616894485318,-71.11113033359604,1091760.0,2789.7599999999998
eabd3664-8138-b914-14a2-34d4363775d1,1970-09-20,,999-35-1617,S99987712,X61824124X,Mr.,Andy346,Legros616,,,S,white,nonhispanic,M,Lawrence  Massachusetts  US,980 Wehner Vista Unit 70,Boston,Massachusetts,Suffolk County,02151,42.329846445224064,-71.01974550171133,1029440.0,2526.3999999999996
04630793-4559-c636-eadb-547da45b60d6,1981-02-05,,999-51-6582,S99914453,X27489379X,Mrs.,Janice500,Osinski784,,Farrell962,M,asian,nonhispanic,F,Yokohama  Kanagawa  JP,455 Zboncak Wall,Ashby,Massachusetts,Middlesex County,,42.678256437129484,-71.86706869359101,816620.0,2071.44
6d44b5d9-18b3-a055-f116-a222d6114c10,2007-05-08,,999-12-5552,,,,Laticia649,Carter549,,,,black,nonhispanic,F,Leominster  Massachusetts  US,728 O'Hara Byway,North Andover,Massachusetts,Essex County,,42.693940880818616,-71.05654652064109,360800.0,2841.52
652d25f0-b857-88a9-0957-59566f1c389c,1997-08-21,,999-82-6182,S99997552,X60733137X,Ms.,Roberto515,Dooley940,,,,white,nonhispanic,F,Waltham  Massachusetts  US,740 Wehner Meadow,Northampton,Massachusetts,Hampshire County,01063,42.29366113796536,-72.66233985693039,619404.15,2810.64
a681f38c-6509-da37-14b2-a1188e24064c,1986-12-30,,999-43-2094,S99932876,X85923156X,Mrs.,Norma469,Johnston597,,Erdman779,M,white,nonhispanic,F,Hudson  Massachusetts  US,968 Howell Parade,Medford,Massachusetts,Middlesex County,02155,42.38542729522734,-71.09515220339581,858420.0,2513.12
9f728c3e-ba5b-792e-d826-1044bc9bf7c6,1982-09-16,,999-56-4493,S99917172,X72468138X,Mr.,Ken316,Corkery305,,,S,black,hispanic,M,Cambridge  Massachusetts  US,243 Olson Estate,Revere,Massachusetts,Suffolk County,,42.46410546629699,-71.03667086600716,967740.0,2651.4399999999996
c00d9407-e120-5ff1-322e-913fc59c6717,1919-01-04,,999-57-4260,S99950778,X31453115X,Mr.,Anibal473,Schmitt836,,,M,white,nonhispanic,M,Webster  Massachusetts  US,612 Bergstrom Neck Apt 32,Fall River,Massachusetts,Bristol County,02790,41.70446185431725,-71.02806348754491,1753240.0,14515.65
3f06983d-3339-2e43-57c6-c797ba204f03,1987-08-27,,999-86-3786,S99969934,X65930119X,Ms.,Marisela850,Beahan375,,,S,white,nonhispanic,F,Boston  Massachusetts  US,159 Jakubowski Gate,Ashland,Massachusetts,Middlesex County,,42.26168158590463,-71.49867437002845,841620.0,2513.12
8fc18a41-b743-d432-5811-c3c685af0bfb,1967-06-24,,999-85-8968,S99931786,X19054056X,Mr.,Zackary401,Corwin846,,,S,white,nonhispanic,M,Bridgewater  Massachusetts  US,980 Crooks Trafficway Unit 35,Billerica,Massachusetts,Middlesex County,,42.530838406668316,-71.24687887033218,1350240.0,3513.8799999999997
fd5b1ee7-6a75-166d-95f1-a59c3639fb49,2010-06-26,,999-72-8135,,,,Cedric746,Gislason620,,,,white,nonhispanic,M,Wellesley  Massachusetts  US,318 McKenzie Arcade,Boston,Massachusetts,Suffolk County,,42.35964165339149,-71.15466049290258,24908.24,645.8
7f368fd8-711d-d878-1142-6f3f27e78fbb,2019-05-26,,999-78-6302,,,,Brigitte394,Smitham825,,,,white,nonhispanic,F,Beverly  Massachusetts  US,650 Walsh Corner,Shrewsbury,Massachusetts,Worcester County,,42.322039670532,-71.72452253483269,39900.0,1033.28
74a021a7-8aea-ff8a-5615-5b970abd75b7,1964-09-05,,999-36-2418,S99919253,X3658619X,Mr.,Chas63,Schneider199,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,321 O'Hara Route Suite 64,Franklin,Massachusetts,Norfolk County,,42.06944564948155,-71.37119708829174,1286850.0,3491.3599999999997
4c997f84-c0bc-aa74-0b7c-51bf5439ab94,1958-12-26,,999-35-9104,S99943321,X55932256X,Ms.,September423,Moen819,,,S,white,nonhispanic,F,Andover  Massachusetts  US,933 Bergnaum Parade Apt 70,Marblehead,Massachusetts,Essex County,,42.54249538434789,-70.86309388513061,1431348.9200000002,9606.519999999999
bf36fa18-f861-6184-0538-26a3349cd3f7,1974-03-21,,999-57-6202,S99993580,X38053427X,Mr.,Andre610,Gerlach374,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,499 Konopelski Stravenue Suite 83,Fall River,Massachusetts,Bristol County,02723,41.69250816839643,-71.17034701240462,1070040.0,2668.08
8afb3f1d-1514-90dc-70f1-9943d072cae9,1956-02-29,,999-21-2796,S99915382,X86029618X,Mr.,Shayne60,Zemlak964,,,M,white,nonhispanic,M,Milton  Massachusetts  US,553 Wolf Mission Apt 67,Beverly,Massachusetts,Essex County,01915,42.56581981307347,-70.82819708727027,1480930.0,4244.639999999999
efba1a89-b125-56b5-ab1d-0da4a35ca377,2002-10-09,,999-12-8532,S99979448,,Mr.,Bruno518,King743,,,,black,nonhispanic,M,Lawrence  Massachusetts  US,931 Sanford Lodge Apt 63,Boston,Massachusetts,Suffolk County,02116,42.36395217102989,-70.96352858347329,416870.0,2717.3199999999997
c9eb4fb1-a832-4149-8ef3-f1be2633e28e,1988-07-11,,999-77-9390,S99920205,X13666097X,Mr.,Carol737,Hermiston71,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,524 Lemke Common,Quincy,Massachusetts,Norfolk County,,42.24332806985111,-71.01172716101269,665080.0,2053.12
e88b69f2-87ba-3713-a9d6-f0c707031f57,1957-03-12,,999-63-9185,S99963699,X50356260X,Mr.,Carlton317,Maggio310,,,M,black,hispanic,M,Lynn  Massachusetts  US,748 Anderson Stravenue Suite 58,Boston,Massachusetts,Suffolk County,02215,42.29872593998999,-71.06300874569317,1610940.0,4505.48
0344dc88-3135-ce5d-90ab-b9682c655311,1980-08-04,,999-82-7586,S99948015,X15116646X,Mr.,Ira784,Ruecker817,,,S,white,nonhispanic,M,Pembroke  Massachusetts  US,678 Kihn Annex,Wellfleet,Massachusetts,Barnstable County,,41.95093434950632,-70.04520832004721,123050.0,2720.6
9c231c30-6ff4-8a3a-8942-147073d2459d,1967-03-14,,999-56-6330,S99936947,X76934281X,Mr.,Royce974,Schneider199,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,161 Hartmann Lodge Unit 70,Peabody,Massachusetts,Essex County,,42.52764580375984,-70.96335371013716,1229780.0,3173.8799999999997
4a8d4219-cc1a-68af-08db-32e790d84a81,1979-12-28,,999-81-3405,S99970692,X4796370X,Mr.,Bruce167,Casper496,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,280 Flatley Burg,Gardner,Massachusetts,Worcester County,01440,42.62966900046376,-72.03470378648794,887850.0,2270.6
b3e9d58b-f943-eb94-a447-944bc0dbe15a,1920-09-27,1994-09-26,999-33-5680,S99921022,X52934769X,Mr.,Willian804,Farrell962,,,M,white,nonhispanic,M,Boston  Massachusetts  US,287 Bosco Ville,Waltham,Massachusetts,Middlesex County,02472,42.38069535114373,-71.18635222677085,1669216.15,4633.12
c04da1b7-d7a9-70e9-f06a-bb9ffde4f5df,1955-10-26,,999-19-9763,S99949975,X49641099X,Mr.,Damion480,Reilly981,,,M,asian,nonhispanic,M,Boston  Massachusetts  US,1037 McLaughlin Club,Newton,Massachusetts,Middlesex County,02459,42.36218668522276,-71.2781018069252,1485300.0,4174.639999999999
393657c3-fee9-3469-5b61-35054b7c71d1,2001-11-18,,999-33-2973,S99960265,,Mr.,Sammie902,Hermann103,,,,white,hispanic,M,Randolph  Massachusetts  US,484 Medhurst Dam Unit 63,Auburn,Massachusetts,Worcester County,,42.181394965717935,-71.802143236697,437910.0,2577.3199999999997
3aa0d0e0-f857-4fcd-4996-38a2f0855723,1993-05-16,,999-47-5799,S99941085,X19472617X,Mrs.,Ethel888,Bruen238,,Daugherty69,M,white,nonhispanic,F,Needham  Massachusetts  US,1063 Parisian Manor Apt 61,Hopkinton,Massachusetts,Middlesex County,01748,42.24696167720036,-71.56194315933855,599175.0,2299.7999999999997
16091dd5-23e0-d971-4c41-b45734ff04a3,1923-07-02,2005-08-08,999-24-1154,S99976972,X27503148X,Mr.,Palmer257,Schuppe920,,,S,white,nonhispanic,M,Lynn  Massachusetts  US,793 Ledner Park,Douglas,Massachusetts,Worcester County,,42.047994757297815,-71.7129234538299,1538200.0,17994.73
7098a32b-7b05-806c-ef37-3f02a8d0db12,1955-08-13,2015-08-01,999-37-3010,S99933093,X14048129X,Mr.,Demarcus108,Kihn564,,,M,asian,nonhispanic,M,Bolton  Massachusetts  US,593 Pouros Promenade,Tewksbury,Massachusetts,Middlesex County,,42.574427019042595,-71.25488134591413,1444858.94,3793.0
ba4f2796-74e0-f4d9-3b5c-7a39a683e60b,1962-04-11,,999-66-8669,S99922289,X76964209X,Mr.,Dominique369,Rice937,,,M,white,nonhispanic,M,Foxborough  Massachusetts  US,477 Herman Park,Somerville,Massachusetts,Middlesex County,02138,42.33712439917176,-71.09115832441238,1482956.22,4108.84
2869cec6-3833-cd8e-a66d-7e58333ba593,2006-08-15,,999-60-5412,,,,Michelle423,Schuster709,,,,white,nonhispanic,F,Barnstable  Massachusetts  US,163 Medhurst Green Suite 11,Charlton,Massachusetts,Worcester County,,42.10501881625435,-71.92478088587535,311400.0,2970.68
9ba317bc-7fbc-0ede-a69e-7776c92cf582,1978-09-22,,999-22-6730,S99989177,X76969866X,Mr.,Hung902,Reichel38,,,S,white,nonhispanic,M,Boston  Massachusetts  US,653 Jenkins Vale Apt 32,Methuen,Massachusetts,Essex County,,42.69490472775741,-71.22505473380444,1119250.0,2999.7599999999998
0aeceecf-def9-f475-d0bc-472331d987da,1969-06-29,1990-04-01,999-20-4042,S99990273,X33789702X,Ms.,Simonne139,Dickinson688,,,,white,nonhispanic,F,Winthrop  Massachusetts  US,349 Becker Divide Apt 66,Dover,Massachusetts,Norfolk County,,42.274057026698294,-71.30292858152603,502017.17,1924.7999999999997
2bf6d936-3076-9573-9477-6f542ca23079,1968-12-08,,999-32-8510,S99995169,X27523172X,Mr.,Errol226,Jast432,,,M,white,nonhispanic,M,Merrimac  Massachusetts  US,344 Walker Street Suite 5,Oxford,Massachusetts,Worcester County,01540,42.07931281822524,-71.8599557055226,1314480.0,3315.56
30d751b0-d4ff-9360-3793-53d07a86393d,1993-06-07,,999-73-1861,S99937446,X48318754X,Ms.,Indira327,Weimann465,,,S,white,nonhispanic,F,Somerville  Massachusetts  US,342 Witting Avenue Unit 74,Whitman,Massachusetts,Plymouth County,,42.043710152785145,-70.98791647053666,696360.0,2614.7999999999997
0b8aff16-3a3b-5dc7-ce4c-63ccd04489a7,1963-02-08,,999-81-7886,S99931850,X79289782X,Ms.,Jannette265,Barton704,,,S,white,nonhispanic,F,Weymouth  Massachusetts  US,252 McClure Trafficway Apt 2,Chatham,Massachusetts,Barnstable County,,41.58402789952035,-69.95998423502921,1323020.0,3550.52
66168823-3616-aa1b-f739-7ecef9d60862,1955-12-05,,999-99-1813,S99974879,X68994657X,Mr.,Duane703,Bogisich202,,,M,asian,nonhispanic,M,Ho Chi Minh City  Gia Định  VN,798 Larson Row,Northampton,Massachusetts,Hampshire County,,42.307091825785534,-72.65722709115748,1718450.0,4774.639999999999
2e559e0c-61c3-1271-0645-44337d1adb89,2013-03-22,,999-76-4921,,,,Valentine262,Grimes165,,,,white,nonhispanic,F,Worcester  Massachusetts  US,528 Streich Extension,Hanover,Massachusetts,Plymouth County,,42.143096881442304,-70.81621870563689,206800.0,2066.56
89e0f45c-594a-0df0-16b5-c48330b9d1e3,1920-09-27,,999-95-7756,S99941536,X7114348X,Mr.,Antione404,Gleason633,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,747 Rolfson View,Waltham,Massachusetts,Middlesex County,02452,42.40541672626667,-71.21006661434505,1436870.0,6375.24
c18ce5a0-21bd-63f3-3ddc-ee2ae6df45a8,1986-11-21,,999-55-3546,S99945284,X74117271X,Ms.,Sonya602,Rodriguez71,,,S,white,nonhispanic,F,Shrewsbury  Massachusetts  US,746 Barrows Avenue Unit 8,Newton,Massachusetts,Middlesex County,02466,42.310065562597494,-71.15234176401607,821755.0,2378.12
3df56258-613a-eb3e-1087-464b4d8b10b5,1969-06-29,,999-44-2116,S99918485,X88011846X,Mrs.,Clarisa227,Satterfield305,,Auer97,M,white,nonhispanic,F,Springfield  Massachusetts  US,427 Bauch Ferry Apt 47,Dover,Massachusetts,Norfolk County,,42.26110489576827,-71.27964032125044,1114875.0,2820.56
9c3ac79b-4790-d56e-ded3-51bfd74701f2,2001-12-03,,999-77-5099,S99931146,,Ms.,Bonnie873,Bernhard322,,,,white,nonhispanic,F,Wilbraham  Massachusetts  US,879 Goodwin Club Unit 20,Peabody,Massachusetts,Essex County,01960,42.48855867826144,-70.99613757429347,436010.0,2577.3199999999997
fc8e17ee-d49d-6d41-3ed9-382015c1df5a,1988-01-02,,999-92-2546,S99949040,X68593685X,Mrs.,Mariana775,Balderas66,,Avilés474,M,white,hispanic,F,Havana  Havana  CU,673 Reynolds Frontage road Suite 33,Boston,Massachusetts,Suffolk County,02111,42.353716282327134,-71.05673962335736,4133.12,0.0
fcf4daa2-664b-66ef-9ef1-7e83021bf282,1977-12-02,,999-85-8940,S99921075,X87364445X,Mr.,Javier97,Iglesias873,,,M,white,hispanic,M,Caracas  Capital District  VE,613 Greenholt Trail,Boston,Massachusetts,Suffolk County,02118,42.32859144070746,-71.12770796244195,4649.76,0.0
7dd0753d-85da-0de4-bb89-13417129e349,1955-08-13,,999-48-3956,S99936488,X32908692X,Mr.,Brice635,Shanahan202,,,M,asian,nonhispanic,M,Milford  Massachusetts  US,897 Bogan Viaduct,Tewksbury,Massachusetts,Middlesex County,,42.58281973368922,-71.23786325472061,1729593.47,5105.429999999999
27987c9f-705f-e7b6-0fc9-c04713e0b9c2,2016-04-19,,999-44-1418,,,,Arletta663,Carroll471,,,,white,nonhispanic,F,Brockton  Massachusetts  US,103 Fadel Fort Apt 58,Kingston,Massachusetts,Plymouth County,,41.97812831186397,-70.71924965014851,125400.0,1679.08
b60f515b-bb82-3fba-4858-217f2a7f5cb6,1950-07-10,,999-60-4792,S99977641,X22537075X,Mrs.,Joe656,Kris249,,Sporer811,M,white,nonhispanic,F,Newburyport  Massachusetts  US,211 Stanton Knoll,Framingham,Massachusetts,Middlesex County,01701,42.3619001302041,-71.4606218272013,1347550.0,4149.599999999999
b87cc6c7-8f6d-66d3-80f4-d0f533b83503,1923-07-02,,999-19-8165,S99933748,X51783464X,Mr.,Anton902,Heidenreich818,,,S,white,nonhispanic,M,Lexington  Massachusetts  US,803 Sauer Neck,Douglas,Massachusetts,Worcester County,,42.08100649189484,-71.73100400210787,1661802.37,13342.35
e34ad2c7-32ad-81a1-4551-728e7ab7b541,1963-05-13,,999-99-4953,S99925558,X2932350X,Mrs.,Marquetta382,Hauck852,,Kuvalis369,M,white,nonhispanic,F,Rochester  Massachusetts  US,1005 Miller Vista Suite 36,Worcester,Massachusetts,Worcester County,01545,42.25043980410661,-71.887723238622,1317320.0,3550.52
