Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
395d26f3-c752-2e15-80dd-280759a78054,1997-05-08,,999-56-7432,S99982831,X77614562X,Mr.,Damon455,Bayer639,,,,white,nonhispanic,M,Westborough  Massachusetts  US,538 Luettgen Mall Unit 3,Auburn,Massachusetts,Worcester County,,42.16089465475961,-71.8077344886919,512475.0,2470.64
5c76db01-d359-016f-5d2b-496903162b8d,2018-01-12,,999-33-4101,,,,Christine147,Kovacek682,,,,white,nonhispanic,F,Yarmouth  Massachusetts  US,139 Lebsack Esplanade Apt 11,Marshfield,Massachusetts,Plymouth County,02050,42.16394169398168,-70.72323228014073,61200.0,1291.6
682a3b46-e530-1fc8-0835-e19a9038392b,1958-01-25,,999-28-6772,S99974753,X55619123X,Mr.,Lucas404,Cummerata161,,,M,white,nonhispanic,M,Milton  Massachusetts  US,411 Volkman Alley,West Springfield,Massachusetts,Hampden County,01089,42.16403238193655,-72.6214149785045,22466.32,0.0
6f24f09b-fa33-ec2b-138f-4e049f2a9370,1982-12-31,,999-43-2692,S99916534,X56702239X,Mr.,Jesus702,Nienow652,,,S,white,nonhispanic,M,Lynn  Massachusetts  US,506 Kunze Divide Unit 60,Needham,Massachusetts,Norfolk County,02494,42.30415998061503,-71.22328834493605,913885.0,2506.4399999999996
ae3a67e2-ff81-5dea-539a-64eeff599a5d,1997-02-11,,999-75-3730,S99975109,X50172221X,Mr.,Quentin28,Abernathy524,,,,white,hispanic,M,Medford  Massachusetts  US,415 Nader Road Suite 28,Malden,Massachusetts,Middlesex County,02155,42.44918626466056,-71.04473344882669,517875.0,2470.64
926380cf-957b-2864-d990-2ed5dbe226a8,1999-07-05,,999-96-9833,S99998226,X51796518X,Mr.,Bob965,Bruen238,,,,white,nonhispanic,M,Methuen  Massachusetts  US,265 Kreiger Brook Apt 78,Pittsfield,Massachusetts,Berkshire County,01201,42.42299026156357,-73.2521779874532,64615.8,2250.68
f68f57dc-d4cc-ad3b-dc5a-0f68701e443d,1963-01-09,,999-21-2618,S99963022,X56606371X,Mr.,Jeffery551,Kunde533,,,M,black,nonhispanic,M,Boston  Massachusetts  US,871 Mohr Passage Unit 18,Boston,Massachusetts,Suffolk County,,42.357659159699686,-71.13339892163066,1255500.0,3370.52
db32d4a8-69b6-90e1-f526-aa11d7b415e4,1976-03-02,,999-47-2153,S99990716,X59944547X,Mrs.,Sharri659,Hahn503,,Mosciski958,M,black,nonhispanic,F,Bedford  Massachusetts  US,667 Davis Street,Springfield,Massachusetts,Hampden County,01151,42.203515156771516,-72.5616908608562,136360.0,2918.9199999999996
83cc8e7a-e30c-4f09-8770-8cb2bcae1340,1977-07-12,,999-34-1378,S99971280,X60271069X,Mr.,Angel97,Bergnaum523,PhD,,M,white,nonhispanic,M,Melrose  Massachusetts  US,383 Bins Mall Apt 73,Woburn,Massachusetts,Middlesex County,01801,42.43642133791916,-71.10959608206008,1098060.0,2789.7599999999998
68909953-e0f8-ffdc-cec1-9a12f624b279,1962-09-24,,999-30-1022,S99911797,X12537389X,Mr.,Jacobo456,Deleón21,,,M,white,hispanic,M,Kingston  Kingston  JM,733 Okuneva Track,Agawam,Massachusetts,Hampden County,,42.02150556656342,-72.6835614363586,1191180.0,3319.68
0c627f48-15c0-d46e-30a3-9fd7cd9ca773,1977-11-23,,999-38-5668,S99920250,X20744782X,Mrs.,Caridad510,Carrero892,,Nava670,M,white,hispanic,F,Bayamon  Puerto Rico  PR,301 Grady Mall,Rowley,Massachusetts,Essex County,01969,42.742012166038904,-70.92111031728928,1037950.0,2699.7599999999998
c7041614-d406-e5d4-b7e3-243f01f670dd,2020-03-25,,999-21-4075,,,,Allene83,Cassin499,,,,white,nonhispanic,F,Billerica  Massachusetts  US,161 Kilback Row Unit 33,Lynn,Massachusetts,Essex County,01940,42.506382044006614,-71.06872266319833,15300.0,645.8
223d94f3-18a1-6df8-a755-48dd7244c0dd,1998-07-21,,999-30-8126,S99952919,X10344151X,Ms.,Muriel394,Paucek755,,,,white,nonhispanic,F,Upton  Massachusetts  US,163 Parker Lane,Spencer,Massachusetts,Worcester County,,42.265750066950744,-71.94224272470076,567960.0,2785.64
b30d7771-1b5c-0201-63ba-0ed39be1a6ed,1985-11-27,,999-63-4963,S99918544,X88431732X,Mr.,Chase54,Leuschke194,,,M,white,nonhispanic,M,Millis  Massachusetts  US,479 D'Amore Throughway Apt 20,Waltham,Massachusetts,Middlesex County,02451,42.359533872447486,-71.25240449188522,717940.0,2022.28
cd862ddf-8cf4-ec95-067a-da02498dcb29,2018-07-15,,999-82-2927,,,,Shonda871,Lemke654,,,,white,nonhispanic,F,Malden  Massachusetts  US,562 Quigley Overpass Suite 8,New Bedford,Massachusetts,Bristol County,02744,41.695066077809805,-70.96812299087789,60000.0,1162.44
a4bb69bf-a2c7-ce05-d95b-06ff94840dc9,1990-08-30,,999-68-5226,S99918051,X66109386X,Mrs.,Lorita217,Kling921,,Gleason633,M,white,nonhispanic,F,Lynn  Massachusetts  US,691 Pfeffer Wynd Unit 33,Taunton,Massachusetts,Bristol County,02780,41.93651092146187,-71.12317607543042,765840.0,2563.96
60742be8-1e73-4a8b-9c8d-19d9ee177cde,2002-12-19,,999-77-6340,S99918047,,,Lawerence6,Brakus656,,,,white,nonhispanic,M,Southbridge  Massachusetts  US,480 Gulgowski Frontage road,Bridgewater,Massachusetts,Plymouth County,,41.95295201671041,-70.98193158356251,413070.0,2588.16
194a158b-f3e9-6368-c524-01f84f69c3eb,1965-11-20,,999-63-3619,S99925078,X60306734X,Mr.,Darryl392,Schroeder447,,,M,white,nonhispanic,M,Revere  Massachusetts  US,198 Trantow Crossroad,Southwick,Massachusetts,Hampden County,,42.00503531635553,-72.81048848676552,1194225.0,3058.04
0491d19d-fb56-60c4-a49f-4ce5152125f9,1981-12-28,,999-60-5510,S99971025,X12319376X,Ms.,Vivan376,Boyer713,,,S,white,nonhispanic,F,Hamburg  Hamburg  DE,448 Schroeder Ranch,Millville,Massachusetts,Worcester County,,41.99537013831771,-71.55598859800986,844575.0,2216.4399999999996
58c719ba-7545-17f3-1228-0e5887abbbba,1976-05-25,,999-99-1183,S99924898,X68865267X,Mr.,David908,Leffler128,,,S,white,nonhispanic,M,Winchester  Massachusetts  US,253 Sanford Way,Walpole,Massachusetts,Norfolk County,,42.12916620814052,-71.2752370064723,1125360.0,2918.9199999999996
04e62bfb-ac37-2836-a816-c1f8dc69c222,1960-04-21,,999-12-6534,S99970158,X2664790X,Mr.,Gavin481,Schultz619,,,M,white,nonhispanic,M,Norwell  Massachusetts  US,183 Daugherty Underpass,Dunstable,Massachusetts,Middlesex County,,42.68055046908285,-71.45710112784818,1605835.0,4423.0
a959fd0b-34a9-764c-6fbe-294f25c1de83,1945-05-15,,999-58-6857,S99962571,X6730172X,Mrs.,Mellisa81,O'Kon634,,Mante251,M,white,nonhispanic,F,Brockton  Massachusetts  US,310 McLaughlin Plaza Suite 18,Plymouth,Massachusetts,Plymouth County,02360,41.84031172369308,-70.64254986166218,1674911.62,11864.77
2c50d136-471e-7cf3-578d-d000c8e257c1,1981-03-08,,999-15-3930,S99946295,X42923983X,Mr.,Lonny638,Will178,,,M,white,nonhispanic,M,Whately  Massachusetts  US,970 Wyman Pathway Apt 96,Dennis,Massachusetts,Barnstable County,02638,41.73899504736313,-70.17590553538854,121240.0,2651.4399999999996
0a05948f-a382-9ff2-bf4e-9de396e5f6d2,1992-12-13,,999-20-7778,S99966460,X69874147X,Mrs.,Graciela518,Espinosa298,,Baeza53,M,white,hispanic,F,San Jose  San Jose  CR,559 Heaney Key Apt 16,Barre,Massachusetts,Worcester County,01005,42.4087342819514,-72.08696108986344,574580.0,2194.7999999999997
14ba0647-0dec-f4fd-624c-e6f9b37dac22,1967-07-21,,999-81-6134,S99990875,X75093996X,Mrs.,Gerry91,Grimes165,,Wiza601,M,white,nonhispanic,F,Norwood  Massachusetts  US,384 Brakus Course,Montague,Massachusetts,Franklin County,,42.60107101434242,-72.4878310597777,1350240.0,3513.8799999999997
ab2ce962-0b1f-b5a6-0bab-92afed7ecdaf,1969-12-23,,999-62-1931,S99961954,X44660454X,Mr.,Sid118,Gerlach374,,,M,white,nonhispanic,M,Millbury  Massachusetts  US,312 Moore Vale,Brookline,Massachusetts,Norfolk County,02445,42.368955909814865,-71.09888662576849,155230.0,3315.56
581f9c2d-9cc0-8886-0996-fbc0daad610f,1920-12-09,2010-01-07,999-85-6858,S99928292,X26831082X,Mrs.,Charleen536,Lindgren255,,Hansen121,M,white,nonhispanic,F,Springfield  Massachusetts  US,779 Harris Bridge,Walpole,Massachusetts,Norfolk County,,42.14970508597327,-71.26074035560357,80273.8,9003.830000000002
7e310532-c282-260a-b4f1-bc4f891a2029,2010-09-15,,999-83-3986,,,,Joette227,Gleichner915,,,,white,nonhispanic,F,Salem  Massachusetts  US,910 Feest Extension Apt 90,Shrewsbury,Massachusetts,Worcester County,,42.288698908577466,-71.68525715410657,210800.0,2454.04
ebb11127-2a09-5a4b-80f5-03f50b7fab3a,1980-07-02,,999-95-3647,S99926850,X54607739X,Mr.,Rich940,Bashirian201,,,M,white,hispanic,M,Westport  Massachusetts  US,687 Durgan Trafficway,Boston,Massachusetts,Suffolk County,02215,42.331459398664606,-71.08473708646798,4520.599999999999,0.0
aa41e1d5-72e7-d9e2-fe8a-539900f8f1ed,1937-01-05,,999-78-1083,S99923396,X70439865X,Ms.,Audie868,Rau926,,,S,asian,nonhispanic,F,Taunton  Massachusetts  US,209 Stokes Course Suite 71,Plymouth,Massachusetts,Plymouth County,,41.86663919847719,-70.66509454429303,1465210.0,5218.679999999999
ca20c79f-1809-7de3-cd5a-b68237473f9e,2012-09-01,,999-63-7303,,,,Dolly486,Kunze215,,,,white,nonhispanic,F,Fitchburg  Massachusetts  US,514 Collins Divide Apt 66,Quincy,Massachusetts,Norfolk County,,42.2326195485038,-71.00677329222836,220000.0,2195.72
45d974de-b6a1-3289-22d4-bcfdc09ffe98,1947-08-14,1993-11-11,999-91-4365,S99982095,X73678735X,Mrs.,Cherelle538,Borer986,,Daniel959,M,white,nonhispanic,F,West Tisbury  Massachusetts  US,585 Turcotte Trailer,Holden,Massachusetts,Worcester County,,42.34954375658573,-71.83871979114734,1226419.4,4004.64
7305316d-e4ca-d607-5826-d54f2fe8a8dc,2003-04-21,,999-41-9770,S99941291,,,Ellsworth48,Langosh790,,,,white,nonhispanic,M,Tewksbury  Massachusetts  US,1074 Casper Tunnel Suite 88,Falmouth,Massachusetts,Barnstable County,,41.547989819792484,-70.64428693707805,469150.0,2808.16
ee4fa23f-1d8f-c24e-d12e-a161b9bf81ee,1945-02-08,,999-36-9292,S99915075,X30640222X,Ms.,Maile198,Spinka232,,,S,black,nonhispanic,F,Raynham  Massachusetts  US,574 Volkman Lock,Boston,Massachusetts,Suffolk County,02151,42.34260835034171,-71.0150375640381,1597815.0,5209.5599999999995
e3981586-46be-9d7a-cb27-ed0e31bf34c8,1944-12-19,,999-71-9331,S99946042,X13483744X,Mr.,Grady603,Brekke496,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,880 Hauck Park Unit 12,Worcester,Massachusetts,Worcester County,01609,42.22321012495886,-71.82659376366466,1753950.0,5645.4
073897c1-ecd8-58f0-e946-7b5c54789362,1988-04-29,,999-73-1666,S99922944,X22540521X,Mr.,Lindsay928,Hartmann983,JD,,S,black,nonhispanic,M,Marshfield  Massachusetts  US,446 Fritsch Alley,North Brookfield,Massachusetts,Worcester County,01535,42.22513833917449,-72.10203289248301,707550.0,2183.12
50cb4394-35d0-e06f-4886-cfe587cadc14,2011-07-18,,999-41-5067,,,,Venetta859,Schinner682,,,,white,nonhispanic,F,Worcester  Massachusetts  US,972 Hettinger Neck,Canton,Massachusetts,Norfolk County,,42.210861835865444,-71.13749389945959,250800.0,2324.88
ba146f66-0200-58e4-1e0f-6075e55a2592,1977-03-19,,999-84-1705,S99933471,X7261934X,Mr.,Will178,Daniel959,,,M,white,nonhispanic,M,Boston  Massachusetts  US,451 Greenfelder Brook,Somerville,Massachusetts,Middlesex County,02145,42.43385960362368,-71.14415270727054,1001570.0,2479.7599999999998
e56d6f11-7cab-f516-fb67-5df77a128564,1920-12-01,,999-28-7707,S99996255,X28979960X,Mr.,Shannon293,Hoppe518,,,M,asian,nonhispanic,M,Cambridge  Massachusetts  US,352 Ledner Gateway Unit 83,Worcester,Massachusetts,Worcester County,01545,42.33553680964766,-71.76579176846883,113024.64,3720.6
8b876888-eaa1-aa05-973a-7cf2f47b54e3,1962-02-23,,999-26-4009,S99935834,X1946638X,Mrs.,Joette227,Brakus656,,Sanford861,M,white,nonhispanic,F,Hardwick  Massachusetts  US,770 Daniel Fort Suite 52,Leominster,Massachusetts,Worcester County,,42.577053142134005,-71.77725823985924,1343920.0,3679.68
4d8bdb29-779f-9854-6689-0aa74a1cd17d,1920-12-09,,999-77-4506,S99933776,X81773867X,Mrs.,Verna758,Daugherty69,,Fadel536,M,white,nonhispanic,F,West Boylston  Massachusetts  US,892 Green Path,Walpole,Massachusetts,Norfolk County,02081,42.188236558010026,-71.22160592950442,112894.64,10687.7
4150ad80-d713-837c-cb4c-9d7fede72d2d,1947-08-14,,999-94-2076,S99936553,X54304629X,Mrs.,Ronald408,Nitzsche158,,O'Keefe54,M,white,nonhispanic,F,Groveland  Massachusetts  US,335 Christiansen Loaf Suite 76,Holden,Massachusetts,Worcester County,,42.336380733870854,-71.89309973874195,1745840.0,5367.92
a73f4bc2-7c9f-e2d8-4aea-15a297ddbee9,2002-06-27,,999-35-9553,S99913264,,Mr.,Lavern240,Bradtke547,,,,white,nonhispanic,M,Taunton  Massachusetts  US,121 O'Kon Vale Unit 28,Medford,Massachusetts,Middlesex County,02155,42.46946339308558,-71.07794748810717,466920.0,2767.3199999999997
14c32446-e12d-33e5-df9d-005cff0cad6e,2005-11-25,,999-41-1780,,,,Kaylene27,Kassulke119,,,,white,nonhispanic,F,Chelmsford  Massachusetts  US,902 Crona Grove,Montague,Massachusetts,Franklin County,,42.53449003213324,-72.50141453028972,343970.0,2900.68
6c550e7a-92d4-f733-57bb-57407064af40,1977-08-20,,999-73-5824,S99966739,X55933815X,Mr.,Theron432,Baumbach677,,,M,white,nonhispanic,M,Burlington  Massachusetts  US,911 Farrell Annex Unit 35,Norwood,Massachusetts,Norfolk County,,42.23780717031766,-71.24500007894443,940125.0,2324.7599999999998
