Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
6b1cbf81-a420-f97b-e490-c9498b89a078,1944-09-05,2010-06-01,999-52-5269,S99986615,X25134439X,Mrs.,Shay725,Ruecker817,,Moen819,M,white,nonhispanic,F,Lowell  Massachusetts  US,622 Hintz Approach,North Attleborough,Massachusetts,Bristol County,,41.95719347301325,-71.3590916475917,1412286.68,3565.4199999999996
6c4d69ab-4fb4-d437-e984-c2c99ee57b86,1988-08-16,,999-78-9976,S99961393,X21059937X,Mrs.,Audrey678,Shields502,,Weissnat378,M,asian,nonhispanic,F,Wayland  Massachusetts  US,585 Hayes Loaf Suite 14,Norwood,Massachusetts,Norfolk County,,42.22106993927996,-71.15190827085794,740990.0,2320.6099999999997
3b0d520c-42ce-1d61-9406-f6758a9c0718,1988-01-22,,999-26-5891,S99945540,X47356826X,Mr.,Russ979,Batz141,,,S,white,nonhispanic,M,Andover  Massachusetts  US,344 Kemmer Wynd,Southbridge,Massachusetts,Worcester County,,42.06701737950527,-72.03075171416675,754220.0,2313.12
bd4c46f4-f960-9215-dbc1-3a19c72c4c32,1989-01-21,,999-62-2395,S99915437,X56054755X,Mr.,Zachery872,Upton904,,,S,white,nonhispanic,M,Boston  Massachusetts  US,898 Kuhic Landing Apt 27,Fall River,Massachusetts,Bristol County,02721,41.62290392062402,-71.04527651074626,97560.0,2650.6099999999997
7e76e8c8-91c3-5ee2-0d7d-d22fe6d18a9a,2002-11-08,,999-23-1089,S99956948,,Mr.,Armando772,Tamayo777,,,,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,857 Sanford Spur,Shrewsbury,Massachusetts,Worcester County,,42.32549877550089,-71.68117058954188,458520.0,2715.6499999999996
f782364f-1078-50fc-5e00-e9d61cfced0f,2010-09-20,,999-56-6650,,,,Ryann170,O'Keefe54,,,,white,nonhispanic,F,Whitman  Massachusetts  US,695 Spinka Harbor Suite 37,Boston,Massachusetts,Suffolk County,02126,42.33277217002611,-71.0590891067419,235600.0,2454.04
ac9644bd-22f9-a16f-7e3b-f235aa9a541b,1957-12-07,,999-35-4259,S99986986,X49877393X,Ms.,Arletta663,Vandervort697,,,S,white,nonhispanic,F,Newton  Massachusetts  US,332 Bergstrom Trafficway,Brookline,Massachusetts,Norfolk County,,42.33895291367972,-71.16338546660663,1667567.49,4626.32
1eca3fc8-4fd0-2ec6-e8cb-18fbd0b4567f,1981-05-15,,999-56-2456,S99998844,X1453652X,Ms.,Oneida64,D'Amore443,,,S,black,nonhispanic,F,Springfield  Massachusetts  US,314 Erdman Promenade Unit 31,Lunenburg,Massachusetts,Worcester County,01462,42.575433088243464,-71.76767552585042,811597.49,2071.44
d0105a9c-0f7d-77d6-66ae-23e003cb3a38,1988-05-14,,999-94-5644,S99952165,X1154504X,Mrs.,Vanessa263,Frami345,,Walker122,M,white,nonhispanic,F,Boston  Massachusetts  US,351 Boyer Burg Suite 33,Brockton,Massachusetts,Plymouth County,02302,42.12508991775742,-71.07485002893402,863907.49,2703.12
570fbfdd-03da-7161-d556-1174e5acaa95,1990-02-15,,999-16-7056,S99924152,X6259834X,Mr.,Sandy901,Koch169,,,M,white,nonhispanic,M,Boston  Massachusetts  US,656 Watsica Skyway,Easton,Massachusetts,Bristol County,,42.05366468428974,-71.12798196871753,743625.0,2456.45
8018bebc-b205-04d4-fa92-b8ece8930853,1997-02-13,,999-70-4431,S99972673,X77024532X,Ms.,Karissa612,Wisozk929,,,,asian,nonhispanic,F,Fall River  Massachusetts  US,653 MacGyver Branch Unit 71,Braintree,Massachusetts,Norfolk County,,42.16770971973744,-71.01220188497338,546560.0,2563.1299999999997
b7f0aa3e-0678-7d03-ee5a-74da32590ac4,1964-05-07,,999-23-4249,S99910669,X74708422X,Mrs.,Fallon874,Treutel973,,Mraz590,M,black,nonhispanic,F,Dennis  Massachusetts  US,745 Schuster Key Suite 67,Lawrence,Massachusetts,Essex County,,42.71082560740387,-71.20287708469768,1430340.0,4066.33
801b7b89-57ab-3087-523a-0a66a90758f8,2007-12-06,,999-71-2124,,,,Devin82,O'Hara248,,,,white,nonhispanic,M,Royalston  Massachusetts  US,1016 Kuhn Ville Unit 71,Braintree,Massachusetts,Norfolk County,02184,42.19730097812766,-70.96364619917757,39310.0,2729.85
fc6f2f40-bd83-adf4-c5de-60bcf3946d53,1989-09-21,,999-19-4000,S99931774,X45252293X,Mr.,Luis Miguel102,Blanco851,,,M,black,hispanic,M,Bogota  Bogota  CO,404 Swift Parade,Boston,Massachusetts,Suffolk County,02114,42.33057559509526,-71.08424218512513,95560.0,2521.45
f06be4a3-a0cc-8dfe-0a7f-1d937ce621ec,1944-09-05,,999-70-3169,S99948172,X89826014X,Ms.,Kelle203,Grady603,,,S,white,nonhispanic,F,Boston  Massachusetts  US,216 Auer Glen Suite 72,North Attleborough,Massachusetts,Bristol County,,41.925445520596874,-71.33187562186546,1754835.0,5717.049999999999
a4881729-6448-9f3a-d941-685fac032317,1948-06-21,,999-38-2502,S99950961,X27766637X,Mr.,Edward499,Schinner682,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,205 Block Wynd Unit 63,Taunton,Massachusetts,Bristol County,,41.95039852993789,-71.04858325295557,1665460.0,5225.41
bc9fd565-fcb9-9dd2-aab7-a7bf66debbdd,1991-11-04,,999-69-2473,S99958875,X27725541X,Mr.,Vernon254,Pacocha935,,,M,white,nonhispanic,M,Winchester  Massachusetts  US,225 Rolfson Track Apt 34,Somerville,Massachusetts,Middlesex County,02155,42.41661410259015,-71.08417284138358,666680.0,2401.45
70866afc-3e01-2c62-c9bb-9019d10fe81c,2011-01-21,,999-87-9911,,,,Rudolph554,Langworth352,,,,white,nonhispanic,M,Worcester  Massachusetts  US,524 Kemmer Bypass Suite 88,Tewksbury,Massachusetts,Middlesex County,,42.62705662826191,-71.2451482032415,216075.0,2327.37
8cd394b0-797e-bb57-51b6-540bc529f9af,1995-09-28,,999-59-9575,S99982186,X73672871X,Ms.,Shanon591,Rempel203,,,,white,nonhispanic,F,Boston  Massachusetts  US,353 Ferry Grove Unit 27,Leominster,Massachusetts,Worcester County,01420,42.54489407410426,-71.78441386062562,607300.0,2523.1299999999997
103edde8-db9d-a448-28db-11f7fe4bf625,1947-08-25,,999-83-8651,S99983856,X59651355X,Mrs.,Daphine453,Hane680,,Jacobs452,M,white,nonhispanic,F,Richmond  Massachusetts  US,167 Roberts Ferry,Lincoln,Massachusetts,Middlesex County,,42.453511117816134,-71.27818502870089,1354880.0,4205.41
79c854e6-27e9-1a2b-da02-92733dc8f51f,1928-06-22,,999-69-6585,S99949061,X72652507X,Mrs.,Arline53,Christiansen251,,Bosco882,M,white,nonhispanic,F,Fall River  Massachusetts  US,1056 Rau Corner Apt 22,Dartmouth,Massachusetts,Bristol County,,41.54361711113312,-70.99072100965176,90274.64,9839.339999999998
e165c459-b7c1-2396-5170-317185ff0da4,1993-07-21,,999-77-3663,S99974968,X76418368X,Mr.,Edmund685,Goyette777,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,691 Osinski Glen Suite 54,Worcester,Massachusetts,Worcester County,01608,42.2673424724702,-71.78833130679664,83820.0,2632.29
1c0f9fc5-ae74-29bb-a472-1067ebd25a83,1978-01-05,,999-63-4674,S99977052,X49301912X,Mr.,Broderick767,Willms744,,,M,white,nonhispanic,M,Boston  Massachusetts  US,632 Raynor Rest Apt 55,Hanson,Massachusetts,Plymouth County,,42.095257303801624,-70.90316059317519,879600.0,2249.7599999999998
309c3998-3141-6f32-e884-d28e44b503c0,1955-06-16,2012-12-20,999-54-3121,S99930086,X17721373X,Mr.,Denver542,Ziemann98,,,M,black,nonhispanic,M,Rutland  Massachusetts  US,1042 Turner Bay Suite 88,Whitman,Massachusetts,Plymouth County,,42.06435914198387,-70.97275018278447,1184783.68,2919.68
b060238b-39ec-2399-a08f-f9e78678c47c,1919-01-10,,999-16-4288,S99969545,X89358999X,Mr.,Jefferson174,Doyle959,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,627 McClure Burg Suite 7,Haverhill,Massachusetts,Essex County,01830,42.814055435278746,-71.05568637101214,1832969.16,7941.049999999999
3b2548c7-c577-087d-1a07-6eb2fb64f3af,1975-04-02,,999-52-6193,S99994536,X70514587X,Mrs.,Magnolia736,McGlynn426,,Williamson769,M,white,nonhispanic,F,Danvers  Massachusetts  US,774 Reichel Estate Suite 57,Southbridge,Massachusetts,Worcester County,01550,42.095381130088505,-72.02629251004137,1100080.0,2776.41
201158d6-9487-bb13-821a-5b9884d30785,1976-01-19,,999-95-2364,S99934837,X45960443X,Ms.,Shaunda110,Witting912,,,S,white,nonhispanic,F,Swampscott  Massachusetts  US,154 Walsh Parade,Lakeville,Massachusetts,Plymouth County,,41.884301205525986,-70.92843132876206,974400.0,2456.41
08768f1c-c979-b75f-302f-45bc2e6b8d5c,1958-11-24,,999-36-8608,S99943458,X57771572X,Mrs.,Demetrius568,Kuhlman484,,Hansen121,M,white,hispanic,F,Hull  Massachusetts  US,419 Kirlin Park Unit 95,Bolton,Massachusetts,Worcester County,,42.465911381294354,-71.63722335587805,1492535.0,4129.65
1cb0b1f6-9c19-38e2-67d6-1c09d67a55d7,1957-03-20,,999-36-7655,S99932045,X71114192X,Mrs.,Lady554,Boyle917,,Bergstrom287,M,white,hispanic,F,Haverhill  Massachusetts  US,608 Kulas Gateway,Maynard,Massachusetts,Middlesex County,,42.40737316270485,-71.45095067064274,1305477.49,3774.64
ad44df25-48cf-39e0-30a3-4375f873e8cc,1968-03-14,,999-98-8167,S99992909,X42007578X,Mr.,Ralph813,Kunde533,PhD,,M,white,nonhispanic,M,Berlin  Massachusetts  US,806 Feil Vale,Malden,Massachusetts,Middlesex County,02148,42.40280378543853,-71.10812099426228,160600.0,3402.2099999999996
904486ba-2d48-8155-8dde-2ec104a61294,1998-09-27,,999-58-5981,S99981448,X87197485X,Ms.,Carmen818,Cassin499,,,,white,nonhispanic,F,Hopkinton  Massachusetts  US,849 Schuppe Viaduct,Salem,Massachusetts,Essex County,01970,42.50391509772642,-70.92349457966525,3823.13,0.0
aaec16ca-910f-460a-9aa3-4fd416c6ce8e,1997-12-31,,999-26-4062,S99931267,X13179168X,Ms.,Ozell178,O'Connell601,,,,white,nonhispanic,F,Chicopee  Massachusetts  US,268 Braun Ville,Brookline,Massachusetts,Norfolk County,02445,42.32273106964457,-71.116008674862,553105.0,2718.1299999999997
2c0bd122-9b3a-dd7b-9c5c-85db0f542c98,2002-03-27,,999-39-3851,S99968758,,Ms.,Loree183,Bartell116,,,,white,nonhispanic,F,Ludlow  Massachusetts  US,208 Bradtke Fork,Oxford,Massachusetts,Worcester County,01540,42.108806791510155,-71.82324925145994,450845.0,2719.81
c45eebcc-b9f9-c11e-a5d0-43641b88c0da,1970-11-16,,999-41-4007,S99918861,X88957023X,Mrs.,Patience161,Brakus656,,Schimmel440,M,white,nonhispanic,F,Wakefield  Massachusetts  US,964 Rogahn Vista,Lynn,Massachusetts,Essex County,01907,42.482509012787446,-71.0430030451854,1026117.49,2526.3999999999996
486a62ce-d12d-ae2b-4e9a-5387b3924296,1953-06-27,,999-18-6088,S99918048,X51852219X,Mr.,Rosendo998,Johns824,,,S,white,nonhispanic,M,Revere  Massachusetts  US,105 Walter Course,Bourne,Massachusetts,Barnstable County,02532,41.70783884683796,-70.61229968231683,1336900.0,4039.6099999999997
8bc6823d-4b87-6f5c-ad93-7093e7724e10,1977-04-09,,999-12-7136,S99965133,X11118906X,Mrs.,Eusebia552,Gibson10,,Renner328,M,white,hispanic,F,Malden  Massachusetts  US,672 Nader Passage,Leominster,Massachusetts,Worcester County,,42.509511138582184,-71.71595769093938,895057.49,2169.7599999999998
c0c19eb3-0366-fd10-0e52-792611c848f3,1955-06-16,,999-57-4666,S99928001,X8253926X,Mr.,Bob965,Feil794,,,M,black,nonhispanic,M,New Bedford  Massachusetts  US,405 Kiehn Extension Unit 5,Whitman,Massachusetts,Plymouth County,,42.102968832494895,-70.89981387277709,1488340.0,4370.45
57035935-2e06-f73e-504d-871fad91536f,2004-05-03,,999-43-5458,S99939578,,,Reid278,O'Kon634,,,,white,nonhispanic,M,Lexington  Massachusetts  US,754 Schuppe Vale,Easton,Massachusetts,Bristol County,,42.0758621842664,-71.14378786199606,360675.0,2631.49
d7bb2c8f-d441-de1a-5cea-a5d8fa8eeda6,1995-04-11,,999-40-2683,S99947522,X19059093X,Mr.,Dean966,O'Kon634,,,,white,nonhispanic,M,Salem  Massachusetts  US,1088 Cassin Approach Suite 80,Lowell,Massachusetts,Middlesex County,,42.63279584479798,-71.3306674399742,650100.0,2752.29
72eba9fa-6185-3dc2-7b62-f87e28127171,2001-02-23,,999-90-4591,S99926654,,Ms.,Nohemi878,Treutel973,,,,white,nonhispanic,F,Stoughton  Massachusetts  US,1071 Dicki Rest,Falmouth,Massachusetts,Barnstable County,,41.600033344132186,-70.63491151238635,453180.0,2713.97
534e0e09-4b41-d12d-2282-6d06990af7ae,1990-01-17,,999-77-2740,S99921946,X50939310X,Mrs.,Elin732,Bailey598,,Harvey63,M,white,nonhispanic,F,Medford  Massachusetts  US,952 Abernathy Ville,Wilmington,Massachusetts,Middlesex County,,42.60345365296208,-71.11640623861018,819720.0,2683.96
19452c3d-3458-fc37-fded-ea8a263e3f16,1972-08-15,,999-40-5307,S99916833,X76832920X,Mr.,Ramiro608,Hickle134,,,M,asian,hispanic,M,Brockton  Massachusetts  US,198 Koss Route,Southwick,Massachusetts,Hampden County,,42.0194554187445,-72.76284868164166,1280037.49,3277.24
93eddefb-c77c-8f30-185b-e8c0d2117ef8,2009-05-08,,999-60-9417,,,,Raguel228,Rempel203,,,,white,nonhispanic,F,Pittsfield  Massachusetts  US,213 Hane Light,Attleboro,Massachusetts,Bristol County,,41.89465057147593,-71.32227732768459,294000.0,2583.2
6908c8db-984f-f0f1-a1a5-4e03acb0a233,2005-02-20,,999-77-3868,,,,Nelly786,Ortiz186,,,,white,nonhispanic,F,Greenfield  Massachusetts  US,427 Paucek Lane,Agawam,Massachusetts,Hampden County,01001,42.02408478044243,-72.66504176364946,344250.0,2727.33
2304c126-7603-af3f-dfb4-7fb9ffe5d87e,1989-03-28,,999-35-8957,S99995662,X41977137X,Mr.,Marcus77,Flatley871,,,M,white,nonhispanic,M,Boston  Massachusetts  US,490 Von Esplanade Apt 22,Rehoboth,Massachusetts,Bristol County,,41.87248999245317,-71.27641926649233,725650.0,2383.12
f8b9d9e1-d4c5-2ee6-5e5e-ac3baeb9d1bc,1941-12-07,,999-42-8003,S99989099,X9637257X,Mrs.,Tiffany303,Kulas532,,Dach178,M,white,nonhispanic,F,Lynn  Massachusetts  US,392 Mayer Terrace,Boston,Massachusetts,Suffolk County,02122,42.21914047805294,-71.15227041598423,1373980.0,4580.37
9368ae2a-5c6f-39f7-8039-366a467a3b31,1966-02-10,,999-88-3135,S99998342,X59375664X,Mr.,Hassan290,Koss676,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,995 Mohr Ramp Suite 15,Pittsfield,Massachusetts,Berkshire County,01201,42.42495751759694,-73.27398286065898,5889.69,0.0
02b2ff17-7d88-d3e4-6ef7-9bfa5a85aab6,1994-03-30,,999-75-5156,S99946131,X76778689X,Ms.,Julietta740,Padberg411,,,,white,nonhispanic,F,Waltham  Massachusetts  US,729 Smitham Corner,Truro,Massachusetts,Barnstable County,,42.03837208275375,-70.05425941770956,547377.49,2274.7999999999997
5a1bda76-c752-53cd-507b-01ab796e653c,2011-12-24,,999-75-4783,,,,Ardis509,Barton704,,,,white,nonhispanic,F,Framingham  Massachusetts  US,721 Cassin Trailer Apt 44,Belmont,Massachusetts,Middlesex County,02478,42.40821028168197,-71.21593511314519,207170.0,2203.21
af74ee29-cb2a-d70a-bb07-42dc97aa10ea,2016-12-09,,999-30-7085,,,,Robin66,Frami345,,,,white,nonhispanic,M,Belchertown  Massachusetts  US,193 Kerluke Mission,Haverhill,Massachusetts,Essex County,01835,42.77689487597072,-71.07050717054818,8705.8,1050.77
11418bd9-82fd-0a59-bf4a-ef789df2a7c5,1963-09-03,,999-91-1293,S99965670,X41019306X,Mrs.,Delinda651,Grant908,,Hirthe744,M,white,nonhispanic,F,Plainville  Massachusetts  US,1063 Gleason Park,Orange,Massachusetts,Franklin County,01364,42.65124240310574,-72.26279573570747,174220.0,3928.0099999999998
8f925ea5-6dbc-a767-3fad-d5e7f56652e2,1967-12-29,,999-87-9957,S99968018,X15987755X,Mrs.,Fe271,O'Connell601,,Windler79,M,white,nonhispanic,F,Nizhny Novgorod  Nizhny Novgorod Oblast  RU,659 Veum Bridge,Billerica,Massachusetts,Middlesex County,,42.59702198580238,-71.29782421856339,1083997.49,2704.72
743f176b-6b3f-00f1-5ff4-5f49e1146976,2015-11-05,,999-24-1998,,,,Gearldine455,Denesik803,,,,white,nonhispanic,F,Worcester  Massachusetts  US,852 Kuphal Union Unit 23,Franklin,Massachusetts,Norfolk County,,42.10619770242059,-71.42317965258067,136477.49,1808.24
54e2bb80-cedf-2850-9202-0ac07192cb1f,1973-03-26,,999-57-7912,S99919713,X14947227X,Mrs.,Louella862,Bruen238,,Jakubowski832,M,white,nonhispanic,F,New Bedford  Massachusetts  US,296 Christiansen Gateway,Mansfield,Massachusetts,Bristol County,,42.04719930078078,-71.24018702020383,1205280.0,3005.5699999999997
b7f7296c-1169-18e2-c766-0886c0f8d59a,1980-09-26,,999-85-9010,S99986677,X8489136X,Mr.,Wilmer32,Hessel84,,,M,white,hispanic,M,North Reading  Massachusetts  US,735 Funk Path Suite 17,Lawrence,Massachusetts,Essex County,01840,42.74091875205348,-71.14702445846771,871650.0,2270.6
7ff09882-2f50-5003-7355-2a098712bb5a,1997-03-03,,999-37-1747,S99961133,X17494756X,Ms.,Margret280,Hyatt152,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,327 Kutch Neck Apt 77,Braintree,Massachusetts,Norfolk County,,42.22559180821105,-71.02823004333668,544660.0,2563.1299999999997
7ad23b4f-1ec7-d246-15fd-6dc62913fd5e,1953-05-27,1977-06-08,999-86-2213,S99978077,X24173284X,Ms.,Naoma512,Pfannerstill264,,,,white,nonhispanic,F,Westminster  Massachusetts  US,1096 Daniel Walk Suite 70,Chelmsford,Massachusetts,Middlesex County,,42.57735437489169,-71.39108911569652,551593.45,1952.2799999999997
29bf50b8-5505-4a06-f6e2-ee4859f5a637,1994-11-13,,999-83-8511,S99933961,X56889862X,Ms.,Dorie139,Hammes673,,,,black,nonhispanic,F,Waltham  Massachusetts  US,454 Blick Avenue,Raynham,Massachusetts,Bristol County,,41.97071889891041,-70.99722420562745,566775.0,2377.29
20604c29-ee90-6073-13f4-df3678392fc7,1998-08-08,2020-03-16,999-67-6370,S99931615,X71261048X,Mr.,Arthur650,Bayer639,,,,white,nonhispanic,M,Auburn  Massachusetts  US,492 Funk Skyway,Wrentham,Massachusetts,Norfolk County,,42.082114011266505,-71.34869854431756,573215.81,2736.48
728ac781-816d-55f3-d8be-40d282bf27ee,1956-02-12,,999-56-6764,S99986178,X81890167X,Mr.,Gayle448,Jones311,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,1067 Osinski Ferry,Falmouth,Massachusetts,Barnstable County,02540,41.59663937921146,-70.6203544019044,1482900.0,4252.13
e7ec8957-80e2-af59-2523-147fea507595,1998-08-08,,999-44-8873,S99931605,X43643303X,Mr.,Kieth891,Walker122,,,,white,nonhispanic,M,Harvard  Massachusetts  US,153 Parker Fork,Wrentham,Massachusetts,Norfolk County,,42.06047802269187,-71.32837066167521,512290.0,2633.1299999999997
89bd8e33-02d8-6daa-6f59-631620ab49a8,1996-06-10,,999-96-2461,S99933913,X25382459X,Mr.,Jarrett354,Kuvalis369,,,,white,nonhispanic,M,Holliston  Massachusetts  US,378 Emard Mall Unit 77,Holyoke,Massachusetts,Hampden County,01040,42.19680730759806,-72.6619942596525,3823.1299999999997,0.0
c0b018be-ba94-5a04-50fe-47834afeb068,1967-06-20,,999-17-4986,S99957118,X83278732X,Mrs.,Veola813,Parker433,,Boyle917,M,white,nonhispanic,F,Westford  Massachusetts  US,496 Hintz Row,Newton,Massachusetts,Middlesex County,02466,42.36583843235462,-71.1738852573162,1224220.0,3240.5299999999997
02b3eaaa-eaca-9497-b7fd-0f5eac551b95,2000-01-12,,999-18-3422,S99932076,X26226386X,Ms.,Elli820,Medhurst46,,,,white,nonhispanic,F,Canton  Massachusetts  US,296 Keebler Mall Suite 37,Truro,Massachusetts,Barnstable County,,41.99746559892069,-70.06388304967942,555376.65,2846.48
d420da11-74b4-691e-6860-6ef2bfe7a9b5,1975-12-21,,999-16-3318,S99985745,X2604666X,Mrs.,Delmy607,Orn563,,Willms744,M,white,nonhispanic,F,Waltham  Massachusetts  US,855 Erdman Highlands,Cambridge,Massachusetts,Middlesex County,02139,42.3767513953637,-71.0382456511975,1084402.72,2840.5699999999997
3b4a1711-3f32-be37-46a5-1767d924705f,1955-09-01,,999-11-1085,S99984113,X24174487X,Mr.,Kory651,Barton704,,,M,white,nonhispanic,M,Oxford  Massachusetts  US,302 Franecki Arcade Apt 73,Bellingham,Massachusetts,Norfolk County,,42.11981077961111,-71.4792564695312,1408326.36,10669.6
084f248e-969c-f04f-63ab-26113f3e5c98,1956-04-26,,999-67-1415,S99982617,X4284079X,Mr.,Wade235,Heller342,,,M,white,nonhispanic,M,Acushnet  Massachusetts  US,1030 McLaughlin Knoll Suite 97,Wenham,Massachusetts,Essex County,,42.56840782614009,-70.90546616967679,1554600.0,4452.13
78498112-a03d-090f-a0f8-b1733906444a,1952-01-07,,999-51-1564,S99923591,X50752307X,Mrs.,Marva153,Feil794,,Fisher429,M,white,hispanic,F,Framingham  Massachusetts  US,923 VonRueden View,Watertown,Massachusetts,Middlesex County,,42.39624110044128,-71.21552268213841,1576650.0,4797.929999999999
d69bda70-b139-4508-8d4f-42506f0aee70,1989-06-08,,999-38-3976,S99974489,X15849941X,Mrs.,Lissa828,Cormier289,,Dare640,M,white,nonhispanic,F,Bridgewater  Massachusetts  US,252 Corkery Wall Suite 91,Lowell,Massachusetts,Middlesex County,01852,42.58844805405446,-71.32494115915534,759625.0,2508.12
740da834-e9b1-2925-09b3-2897b30bbda6,2012-12-07,,999-19-8273,,,,Lanny564,Bogan287,,,,white,nonhispanic,M,Brockton  Massachusetts  US,581 Rutherford Village,Franklin,Massachusetts,Norfolk County,02038,42.03770369096658,-71.43176586963416,174675.0,2069.0499999999997
e1b44ae4-79f2-12ba-3b07-4571fe7f1cf4,1953-05-27,,999-71-1298,S99916693,X43440926X,Ms.,Mark765,Kub800,,,S,white,nonhispanic,F,Newton  Massachusetts  US,151 Dietrich Key Apt 41,Chelmsford,Massachusetts,Middlesex County,,42.608396376565466,-71.37261694080334,1414940.0,4249.61
